================================================================================
Ciąg liczb przypisanych do kwadratu (voxela) o położeniu (0,0,0)
================================================================================

Znaleziono 3,302 trójek (0,0,0) w ciągu π

Format: [pozycja_trójki] wartość_3-cyfrowa | kontekst_przed ... (0,0,0) ... kontekst_po
[ 975,852] 000 | ...27844 (0,0,0) 02201...
[ 975,892] 000 | ...19119 (0,0,0) 45540...
[ 977,320] 000 | ...41993 (0,0,0) 56672...
[ 977,350] 000 | ...45152 (0,0,0) 71959...
[ 978,232] 000 | ...74691 (0,0,0) 36142...
[ 978,360] 000 | ...04640 (0,0,0) 14646...
[ 979,288] 000 | ...97717 (0,0,0) 77713...
[ 979,380] 000 | ...38938 (0,0,0) 42374...
[ 979,977] 000 | ...91653 (0,0,0) 42546...
[ 980,053] 000 | ...52498 (0,0,0) 61817...
[ 980,457] 000 | ...79078 (0,0,0) 82453...
[ 981,084] 000 | ...47162 (0,0,0) 75277...
[ 981,994] 000 | ...98684 (0,0,0) 59230...
[ 984,281] 000 | ...07369 (0,0,0) 65957...
[ 987,186] 000 | ...28860 (0,0,0) 08484...
[ 988,025] 000 | ...12341 (0,0,0) 14252...
[ 988,536] 000 | ...51763 (0,0,0) 57426...
[ 990,339] 000 | ...78125 (0,0,0) 25093...
[ 992,168] 000 | ...69309 (0,0,0) 63909...
[ 992,957] 000 | ...22548 (0,0,0) 86585...
[ 993,638] 000 | ...21653 (0,0,0) 63117...
[ 995,262] 000 | ...73972 (0,0,0) 42645...
[ 998,172] 000 | ...97285 (0,0,0) 81816...
[ 998,642] 000 | ...68525 (0,0,0) 02705...
[ 998,954] 000 | ...60664 (0,0,0) 91407...
[1,000,778] 000 | ...86375 (0,0,0) 78055...
[1,001,625] 000 | ...95999 (0,0,0) 39325...
[1,001,965] 000 | ...72638 (0,0,0) 57874...
[1,002,751] 000 | ...23221 (0,0,0) 56471...
[1,003,556] 000 | ...49484 (0,0,0) 80685...
[1,004,584] 000 | ...66474 (0,0,0) 38322...
[1,005,294] 000 | ...72444 (0,0,0) 87056...
[1,005,451] 000 | ...56854 (0,0,0) 61002...
[1,006,181] 000 | ...83242 (0,0,0) 14683...
[1,006,214] 000 | ...14347 (0,0,0) 19247...

--- 1,000 / 3,302 ---

[1,007,020] 000 | ...63111 (0,0,0) 80271...
[1,007,978] 000 | ...94191 (0,0,0) 63040...
[1,008,012] 000 | ...23700 (0,0,0) 56041...
[1,008,462] 000 | ...93201 (0,0,0) 17471...
[1,008,778] 000 | ...25729 (0,0,0) 03635...
[1,011,200] 000 | ...32967 (0,0,0) 63445...
[1,012,648] 000 | ...18952 (0,0,0) 18023...
[1,012,924] 000 | ...78555 (0,0,0) 52852...
[1,013,173] 000 | ...80888 (0,0,0) 67304...
[1,013,788] 000 | ...46948 (0,0,0) 08228...
[1,014,530] 000 | ...83207 (0,0,0) 20408...
[1,014,646] 000 | ...56164 (0,0,0) 72548...
[1,014,832] 000 | ...41907 (0,0,0) 75453...
[1,015,029] 000 | ...49983 (0,0,0) 14825...
[1,016,006] 000 | ...23945 (0,0,0) 57864...
[1,016,633] 000 | ...76539 (0,0,0) 31489...
[1,016,851] 000 | ...98488 (0,0,0) 70881...
[1,017,195] 000 | ...87546 (0,0,0) 47839...
[1,018,095] 000 | ...63747 (0,0,0) 70032...
[1,018,816] 000 | ...32731 (0,0,0) 73137...
[1,019,085] 000 | ...42880 (0,0,0) 61579...
[1,020,694] 000 | ...45043 (0,0,0) 68039...
[1,021,525] 000 | ...91682 (0,0,0) 16565...
[1,022,023] 000 | ...77618 (0,0,0) 97245...
[1,024,825] 000 | ...93393 (0,0,0) 22356...
[1,024,885] 000 | ...76342 (0,0,0) 18056...
[1,027,473] 000 | ...86556 (0,0,0) 70294...
[1,027,933] 000 | ...26621 (0,0,0) 24361...
[1,028,845] 000 | ...12087 (0,0,0) 29673...
[1,028,972] 000 | ...37087 (0,0,0) 22198...
[1,029,378] 000 | ...33592 (0,0,0) 61322...
[1,029,495] 000 | ...46488 (0,0,0) 42828...
[1,030,409] 000 | ...91335 (0,0,0) 15527...
[1,031,376] 000 | ...96922 (0,0,0) 74929...
[1,031,465] 000 | ...18906 (0,0,0) 68712...
[1,033,575] 000 | ...59584 (0,0,0) 72617...
[1,033,695] 000 | ...28125 (0,0,0) 62433...
[1,034,330] 000 | ...06090 (0,0,0) 27635...
[1,034,654] 000 | ...99793 (0,0,0) 74146...
[1,035,351] 000 | ...72829 (0,0,0) 03218...
[1,036,564] 000 | ...79872 (0,0,0) 85427...
[1,036,884] 000 | ...03585 (0,0,0) 16839...
[1,037,833] 000 | ...48631 (0,0,0) 62045...
[1,038,206] 000 | ...88699 (0,0,0) 74104...
[1,039,965] 000 | ...26978 (0,0,0) 12210...
[1,042,117] 000 | ...64464 (0,0,0) 82957...
[1,042,677] 000 | ...23179 (0,0,0) 23491...
[1,043,274] 000 | ...28584 (0,0,0) 80860...
[1,043,362] 000 | ...85845 (0,0,0) 53055...
[1,044,345] 000 | ...85396 (0,0,0) 94875...
[1,045,022] 000 | ...07507 (0,0,0) 15050...
[1,045,184] 000 | ...87949 (0,0,0) 00155...
[1,045,700] 000 | ...25629 (0,0,0) 56796...
[1,046,356] 000 | ...86509 (0,0,0) 15354...
[1,047,738] 000 | ...45656 (0,0,0) 86303...
[1,048,444] 000 | ...00899 (0,0,0) 88026...
[1,050,367] 000 | ...45493 (0,0,0) 16864...
[1,051,135] 000 | ...44265 (0,0,0) 79068...
[1,051,662] 000 | ...00482 (0,0,0) 14010...
[1,053,865] 000 | ...24836 (0,0,0) 40095...
[1,056,195] 000 | ...93844 (0,0,0) 95928...
[1,059,380] 000 | ...06976 (0,0,0) 90767...
[1,059,404] 000 | ...10913 (0,0,0) 43270...
[1,060,097] 000 | ...56780 (0,0,0) 27341...
[1,062,554] 000 | ...17795 (0,0,0) 72942...
[1,067,452] 000 | ...06259 (0,0,0) 18740...
[1,070,105] 000 | ...87363 (0,0,0) 75539...
[1,070,354] 000 | ...63461 (0,0,0) 92433...
[1,070,645] 000 | ...02622 (0,0,0) 61640...
[1,071,760] 000 | ...74256 (0,0,0) 63916...
[1,072,640] 000 | ...81077 (0,0,0) 00381...
[1,073,259] 000 | ...54318 (0,0,0) 26931...
[1,074,541] 000 | ...60342 (0,0,0) 02409...
[1,077,657] 000 | ...24477 (0,0,0) 27214...
[1,079,991] 000 | ...18404 (0,0,0) 88789...
[1,080,948] 000 | ...61847 (0,0,0) 44305...
[1,081,097] 000 | ...31643 (0,0,0) 97313...
[1,081,340] 000 | ...61624 (0,0,0) 80627...
[1,082,476] 000 | ...21942 (0,0,0) 82604...
[1,082,584] 000 | ...88273 (0,0,0) 34268...
[1,085,273] 000 | ...83282 (0,0,0) 03662...
[1,085,319] 000 | ...90842 (0,0,0) 58381...
[1,085,727] 000 | ...43741 (0,0,0) 43776...
[1,087,518] 000 | ...13603 (0,0,0) 85838...
[1,088,516] 000 | ...83526 (0,0,0) 86310...
[1,089,687] 000 | ...36923 (0,0,0) 12356...
[1,090,192] 000 | ...22774 (0,0,0) 83355...
[1,090,543] 000 | ...72529 (0,0,0) 83607...
[1,090,587] 000 | ...90876 (0,0,0) 88337...
[1,092,363] 000 | ...42802 (0,0,0) 33395...
[1,092,498] 000 | ...26347 (0,0,0) 49982...
[1,092,793] 000 | ...09981 (0,0,0) 38681...
[1,095,560] 000 | ...04302 (0,0,0) 09564...
[1,095,565] 000 | ...01848 (0,0,0) 03675...
[1,097,851] 000 | ...31800 (0,0,0) 70560...
[1,097,898] 000 | ...97887 (0,0,0) 99840...
[1,098,223] 000 | ...31577 (0,0,0) 18720...
[1,100,954] 000 | ...76170 (0,0,0) 05157...
[1,101,789] 000 | ...99130 (0,0,0) 63930...
[1,103,729] 000 | ...13440 (0,0,0) 67859...

--- 1,100 / 3,302 ---

[1,104,082] 000 | ...34801 (0,0,0) 75525...
[1,104,256] 000 | ...52779 (0,0,0) 44291...
[1,105,595] 000 | ...63227 (0,0,0) 17300...
[1,106,084] 000 | ...46064 (0,0,0) 54933...
[1,107,590] 000 | ...04753 (0,0,0) 52777...
[1,107,683] 000 | ...36555 (0,0,0) 56582...
[1,108,450] 000 | ...99874 (0,0,0) 24247...
[1,108,889] 000 | ...07130 (0,0,0) 89773...
[1,109,628] 000 | ...46906 (0,0,0) 26992...
[1,109,759] 000 | ...77650 (0,0,0) 83018...
[1,110,027] 000 | ...96306 (0,0,0) 66979...
[1,110,853] 000 | ...04442 (0,0,0) 94922...
[1,111,173] 000 | ...00870 (0,0,0) 57245...
[1,111,450] 000 | ...87523 (0,0,0) 79462...
[1,112,452] 000 | ...26079 (0,0,0) 08762...
[1,113,028] 000 | ...11999 (0,0,0) 34295...
[1,115,915] 000 | ...45716 (0,0,0) 87929...
[1,119,892] 000 | ...58402 (0,0,0) 97374...
[1,120,019] 000 | ...26303 (0,0,0) 47175...
[1,120,401] 000 | ...63613 (0,0,0) 27542...
[1,121,415] 000 | ...35476 (0,0,0) 96891...
[1,121,836] 000 | ...21633 (0,0,0) 02639...
[1,121,918] 000 | ...93997 (0,0,0) 20401...
[1,122,030] 000 | ...99064 (0,0,0) 94936...
[1,122,348] 000 | ...23003 (0,0,0) 26827...
[1,125,349] 000 | ...80563 (0,0,0) 35746...
[1,126,413] 000 | ...48202 (0,0,0) 44634...
[1,126,690] 000 | ...67624 (0,0,0) 15036...
[1,127,051] 000 | ...83756 (0,0,0) 78280...
[1,127,666] 000 | ...87777 (0,0,0) 54807...
[1,127,960] 000 | ...77640 (0,0,0) 80410...
[1,128,753] 000 | ...68012 (0,0,0) 62115...
[1,128,786] 000 | ...41746 (0,0,0) 47215...
[1,129,543] 000 | ...66292 (0,0,0) 28950...
[1,131,256] 000 | ...05746 (0,0,0) 17963...
[1,132,508] 000 | ...68614 (0,0,0) 75740...
[1,133,720] 000 | ...35588 (0,0,0) 48876...
[1,135,635] 000 | ...24522 (0,0,0) 30104...
[1,135,813] 000 | ...62938 (0,0,0) 67713...
[1,139,518] 000 | ...08880 (0,0,0) 99530...
[1,140,045] 000 | ...64798 (0,0,0) 61347...
[1,141,108] 000 | ...81322 (0,0,0) 58444...
[1,141,497] 000 | ...91870 (0,0,0) 03062...
[1,142,494] 000 | ...28971 (0,0,0) 34851...
[1,144,865] 000 | ...95301 (0,0,0) 73441...
[1,147,882] 000 | ...49174 (0,0,0) 43758...
[1,149,839] 000 | ...10240 (0,0,0) 33583...
[1,150,068] 000 | ...36968 (0,0,0) 98307...
[1,153,701] 000 | ...80306 (0,0,0) 95945...
[1,153,922] 000 | ...89179 (0,0,0) 12241...
[1,154,382] 000 | ...91640 (0,0,0) 26725...
[1,156,936] 000 | ...44988 (0,0,0) 16042...
[1,156,944] 000 | ...76797 (0,0,0) 13313...
[1,156,950] 000 | ...90330 (0,0,0) 06988...
[1,158,102] 000 | ...82156 (0,0,0) 54814...
[1,158,508] 000 | ...64538 (0,0,0) 91101...
[1,158,513] 000 | ...50325 (0,0,0) 98655...
[1,158,601] 000 | ...07893 (0,0,0) 17502...
[1,159,011] 000 | ...43952 (0,0,0) 97647...
[1,159,611] 000 | ...86477 (0,0,0) 61787...
[1,165,000] 000 | ...55904 (0,0,0) 39503...
[1,166,700] 000 | ...42057 (0,0,0) 32322...
[1,167,035] 000 | ...03314 (0,0,0) 58974...
[1,167,426] 000 | ...64052 (0,0,0) 59976...
[1,167,780] 000 | ...02205 (0,0,0) 87878...
[1,168,119] 000 | ...60083 (0,0,0) 55510...
[1,168,694] 000 | ...61475 (0,0,0) 27489...
[1,168,762] 000 | ...89452 (0,0,0) 69481...
[1,170,217] 000 | ...07237 (0,0,0) 61175...
[1,170,306] 000 | ...00670 (0,0,0) 90019...
[1,174,757] 000 | ...73122 (0,0,0) 33060...
[1,175,752] 000 | ...78749 (0,0,0) 11541...
[1,175,819] 000 | ...01626 (0,0,0) 67419...
[1,177,199] 000 | ...92913 (0,0,0) 69944...
[1,177,617] 000 | ...52555 (0,0,0) 09223...
[1,179,388] 000 | ...70720 (0,0,0) 72425...
[1,179,445] 000 | ...26815 (0,0,0) 70639...
[1,179,819] 000 | ...28644 (0,0,0) 24442...
[1,180,934] 000 | ...64431 (0,0,0) 69125...
[1,182,011] 000 | ...74643 (0,0,0) 91324...
[1,183,571] 000 | ...91224 (0,0,0) 70255...
[1,184,461] 000 | ...93005 (0,0,0) 57457...
[1,184,838] 000 | ...93880 (0,0,0) 34177...
[1,185,529] 000 | ...12629 (0,0,0) 40899...
[1,186,770] 000 | ...72854 (0,0,0) 43714...
[1,186,896] 000 | ...28425 (0,0,0) 44101...
[1,189,805] 000 | ...44254 (0,0,0) 57100...
[1,189,807] 000 | ...00571 (0,0,0) 12746...
[1,190,926] 000 | ...56671 (0,0,0) 33025...
[1,191,918] 000 | ...04468 (0,0,0) 66760...
[1,192,283] 000 | ...41871 (0,0,0) 80010...
[1,192,363] 000 | ...68874 (0,0,0) 08649...
[1,192,688] 000 | ...21176 (0,0,0) 46240...
[1,193,222] 000 | ...86235 (0,0,0) 05935...
[1,194,715] 000 | ...63029 (0,0,0) 49535...
[1,196,048] 000 | ...26007 (0,0,0) 54278...
[1,196,627] 000 | ...99724 (0,0,0) 19965...
[1,198,664] 000 | ...61540 (0,0,0) 86879...
[1,198,676] 000 | ...96723 (0,0,0) 37851...
[1,200,064] 000 | ...54769 (0,0,0) 39074...

--- 1,200 / 3,302 ---

[1,200,080] 000 | ...20138 (0,0,0) 16089...
[1,201,155] 000 | ...85360 (0,0,0) 82238...
[1,203,378] 000 | ...57443 (0,0,0) 00880...
[1,204,290] 000 | ...29849 (0,0,0) 74870...
[1,204,764] 000 | ...17636 (0,0,0) 62537...
[1,205,309] 000 | ...10910 (0,0,0) 04433...
[1,205,596] 000 | ...41608 (0,0,0) 44626...
[1,206,318] 000 | ...50974 (0,0,0) 26323...
[1,207,252] 000 | ...26916 (0,0,0) 61016...
[1,208,009] 000 | ...77410 (0,0,0) 40374...
[1,210,292] 000 | ...48534 (0,0,0) 73672...
[1,211,290] 000 | ...99326 (0,0,0) 41598...
[1,211,890] 000 | ...08325 (0,0,0) 79796...
[1,212,994] 000 | ...83011 (0,0,0) 88798...
[1,213,460] 000 | ...73057 (0,0,0) 05216...
[1,213,495] 000 | ...40863 (0,0,0) 61101...
[1,213,535] 000 | ...36614 (0,0,0) 70811...
[1,213,750] 000 | ...49095 (0,0,0) 22787...
[1,213,835] 000 | ...16337 (0,0,0) 55844...
[1,213,944] 000 | ...08064 (0,0,0) 45175...
[1,213,989] 000 | ...42191 (0,0,0) 68184...
[1,215,324] 000 | ...25803 (0,0,0) 11325...
[1,215,789] 000 | ...13345 (0,0,0) 32869...
[1,219,281] 000 | ...53988 (0,0,0) 50899...
[1,219,437] 000 | ...54845 (0,0,0) 04549...
[1,221,676] 000 | ...38758 (0,0,0) 38828...
[1,223,865] 000 | ...86746 (0,0,0) 21828...
[1,225,021] 000 | ...90254 (0,0,0) 37121...
[1,225,477] 000 | ...71979 (0,0,0) 19608...
[1,225,851] 000 | ...00454 (0,0,0) 62992...
[1,226,891] 000 | ...89264 (0,0,0) 42394...
[1,227,457] 000 | ...02938 (0,0,0) 23014...
[1,230,730] 000 | ...03909 (0,0,0) 27759...
[1,231,550] 000 | ...71454 (0,0,0) 59252...
[1,232,091] 000 | ...00054 (0,0,0) 01572...
[1,234,061] 000 | ...37411 (0,0,0) 71259...
[1,234,268] 000 | ...19324 (0,0,0) 88554...
[1,234,592] 000 | ...31920 (0,0,0) 55422...
[1,235,458] 000 | ...24883 (0,0,0) 11692...
[1,237,384] 000 | ...89682 (0,0,0) 08967...
[1,239,324] 000 | ...23390 (0,0,0) 94259...
[1,239,501] 000 | ...47275 (0,0,0) 91178...
[1,239,669] 000 | ...13683 (0,0,0) 60271...
[1,240,059] 000 | ...15648 (0,0,0) 63033...
[1,240,410] 000 | ...04647 (0,0,0) 90768...
[1,240,673] 000 | ...96625 (0,0,0) 37366...
[1,241,267] 000 | ...36286 (0,0,0) 44975...
[1,242,301] 000 | ...51553 (0,0,0) 76564...
[1,242,684] 000 | ...68827 (0,0,0) 09638...
[1,243,174] 000 | ...04004 (0,0,0) 82621...
[1,243,382] 000 | ...67166 (0,0,0) 23104...
[1,245,612] 000 | ...78617 (0,0,0) 38733...
[1,246,356] 000 | ...06779 (0,0,0) 78551...
[1,246,391] 000 | ...30593 (0,0,0) 35973...
[1,247,827] 000 | ...57061 (0,0,0) 31535...
[1,248,076] 000 | ...72913 (0,0,0) 23444...
[1,248,302] 000 | ...56883 (0,0,0) 82330...
[1,248,605] 000 | ...34216 (0,0,0) 81762...
[1,248,893] 000 | ...43551 (0,0,0) 21510...
[1,250,933] 000 | ...45855 (0,0,0) 27082...
[1,251,248] 000 | ...81274 (0,0,0) 83751...
[1,252,734] 000 | ...42640 (0,0,0) 08473...
[1,254,182] 000 | ...49084 (0,0,0) 27211...
[1,254,950] 000 | ...23823 (0,0,0) 31022...
[1,255,300] 000 | ...84371 (0,0,0) 90278...
[1,256,435] 000 | ...31987 (0,0,0) 31283...
[1,258,222] 000 | ...11090 (0,0,0) 13840...
[1,259,507] 000 | ...82150 (0,0,0) 51105...
[1,260,734] 000 | ...91199 (0,0,0) 84890...
[1,261,778] 000 | ...44701 (0,0,0) 86236...
[1,263,016] 000 | ...11818 (0,0,0) 83668...
[1,263,331] 000 | ...68097 (0,0,0) 25776...
[1,264,621] 000 | ...99963 (0,0,0) 58411...
[1,264,857] 000 | ...54849 (0,0,0) 00001...
[1,264,858] 000 | ...49000 (0,0,0) 01006...
[1,265,098] 000 | ...18021 (0,0,0) 55595...
[1,265,464] 000 | ...28818 (0,0,0) 79876...
[1,267,316] 000 | ...34579 (0,0,0) 87741...
[1,270,629] 000 | ...02948 (0,0,0) 95313...
[1,270,678] 000 | ...16721 (0,0,0) 49270...
[1,273,131] 000 | ...82616 (0,0,0) 33115...
[1,275,282] 000 | ...50270 (0,0,0) 12247...
[1,277,162] 000 | ...84260 (0,0,0) 57282...
[1,277,334] 000 | ...50029 (0,0,0) 23928...
[1,281,758] 000 | ...91373 (0,0,0) 69947...
[1,282,004] 000 | ...46561 (0,0,0) 73075...
[1,283,288] 000 | ...24142 (0,0,0) 48872...
[1,283,521] 000 | ...00601 (0,0,0) 94040...
[1,284,007] 000 | ...30733 (0,0,0) 94029...
[1,284,535] 000 | ...65898 (0,0,0) 73178...
[1,287,884] 000 | ...28229 (0,0,0) 32607...
[1,293,336] 000 | ...27977 (0,0,0) 58155...
[1,294,857] 000 | ...27558 (0,0,0) 48380...
[1,295,450] 000 | ...48857 (0,0,0) 93075...
[1,297,111] 000 | ...46404 (0,0,0) 20957...
[1,298,115] 000 | ...16966 (0,0,0) 61871...
[1,298,988] 000 | ...26055 (0,0,0) 82974...
[1,299,437] 000 | ...64425 (0,0,0) 25395...
[1,301,171] 000 | ...53321 (0,0,0) 03675...
[1,301,506] 000 | ...91748 (0,0,0) 92593...

--- 1,300 / 3,302 ---

[1,305,946] 000 | ...05826 (0,0,0) 87452...
[1,306,122] 000 | ...27030 (0,0,0) 58973...
[1,309,014] 000 | ...19148 (0,0,0) 72074...
[1,309,773] 000 | ...47023 (0,0,0) 91297...
[1,310,724] 000 | ...67377 (0,0,0) 02614...
[1,310,736] 000 | ...91960 (0,0,0) 62793...
[1,311,167] 000 | ...67391 (0,0,0) 14763...
[1,311,608] 000 | ...35888 (0,0,0) 85163...
[1,312,837] 000 | ...89541 (0,0,0) 91641...
[1,313,714] 000 | ...00310 (0,0,0) 19602...
[1,317,120] 000 | ...51451 (0,0,0) 95513...
[1,317,423] 000 | ...97155 (0,0,0) 85806...
[1,317,645] 000 | ...05509 (0,0,0) 23185...
[1,318,531] 000 | ...88621 (0,0,0) 53319...
[1,320,456] 000 | ...81562 (0,0,0) 24192...
[1,320,720] 000 | ...47870 (0,0,0) 55855...
[1,321,269] 000 | ...22839 (0,0,0) 93007...
[1,322,274] 000 | ...43430 (0,0,0) 46785...
[1,322,846] 000 | ...91043 (0,0,0) 63944...
[1,324,680] 000 | ...51397 (0,0,0) 75899...
[1,324,852] 000 | ...03196 (0,0,0) 19839...
[1,326,383] 000 | ...62025 (0,0,0) 35636...
[1,326,805] 000 | ...78708 (0,0,0) 30342...
[1,326,897] 000 | ...22962 (0,0,0) 67965...
[1,328,030] 000 | ...41027 (0,0,0) 82709...
[1,330,262] 000 | ...96021 (0,0,0) 38393...
[1,330,670] 000 | ...57948 (0,0,0) 77324...
[1,331,123] 000 | ...13723 (0,0,0) 21198...
[1,331,345] 000 | ...29030 (0,0,0) 19301...
[1,331,972] 000 | ...86837 (0,0,0) 98335...
[1,332,266] 000 | ...74035 (0,0,0) 35275...
[1,333,105] 000 | ...38027 (0,0,0) 61498...
[1,334,825] 000 | ...74145 (0,0,0) 62983...
[1,335,285] 000 | ...31217 (0,0,0) 31549...
[1,335,392] 000 | ...10642 (0,0,0) 43503...
[1,335,968] 000 | ...24567 (0,0,0) 41654...
[1,337,555] 000 | ...36604 (0,0,0) 96259...
[1,337,627] 000 | ...15042 (0,0,0) 91176...
[1,337,790] 000 | ...47083 (0,0,0) 36643...
[1,338,537] 000 | ...35368 (0,0,0) 62545...
[1,339,089] 000 | ...14086 (0,0,0) 70620...
[1,340,820] 000 | ...85995 (0,0,0) 72053...
[1,341,696] 000 | ...51479 (0,0,0) 59289...
[1,342,818] 000 | ...15419 (0,0,0) 10583...
[1,343,083] 000 | ...16402 (0,0,0) 78644...
[1,344,249] 000 | ...48912 (0,0,0) 12770...
[1,346,497] 000 | ...93978 (0,0,0) 53466...
[1,347,074] 000 | ...24413 (0,0,0) 38806...
[1,347,860] 000 | ...72375 (0,0,0) 05749...
[1,347,920] 000 | ...83768 (0,0,0) 57969...
[1,347,935] 000 | ...40113 (0,0,0) 90288...
[1,347,966] 000 | ...99330 (0,0,0) 95039...
[1,348,152] 000 | ...03110 (0,0,0) 06056...
[1,349,765] 000 | ...31980 (0,0,0) 25239...
[1,350,600] 000 | ...94317 (0,0,0) 32329...
[1,351,347] 000 | ...39901 (0,0,0) 18391...
[1,353,081] 000 | ...42693 (0,0,0) 51946...
[1,353,111] 000 | ...72241 (0,0,0) 44253...
[1,354,002] 000 | ...59491 (0,0,0) 51814...
[1,354,010] 000 | ...06290 (0,0,0) 31947...
[1,355,321] 000 | ...32817 (0,0,0) 12919...
[1,355,818] 000 | ...61712 (0,0,0) 54851...
[1,356,278] 000 | ...84614 (0,0,0) 74878...
[1,356,669] 000 | ...29867 (0,0,0) 54760...
[1,356,841] 000 | ...05174 (0,0,0) 13264...
[1,357,156] 000 | ...95573 (0,0,0) 66306...
[1,357,241] 000 | ...38287 (0,0,0) 59717...
[1,357,651] 000 | ...34380 (0,0,0) 52353...
[1,358,612] 000 | ...59545 (0,0,0) 85549...
[1,359,330] 000 | ...75848 (0,0,0) 25910...
[1,359,467] 000 | ...49702 (0,0,0) 37535...
[1,360,004] 000 | ...13448 (0,0,0) 73080...
[1,361,041] 000 | ...24819 (0,0,0) 26012...
[1,363,508] 000 | ...65740 (0,0,0) 28185...
[1,363,961] 000 | ...90497 (0,0,0) 91018...
[1,364,940] 000 | ...35992 (0,0,0) 62530...
[1,365,989] 000 | ...43080 (0,0,0) 97800...
[1,366,925] 000 | ...11470 (0,0,0) 68397...
[1,366,938] 000 | ...18742 (0,0,0) 07804...
[1,367,787] 000 | ...09817 (0,0,0) 59036...
[1,368,572] 000 | ...52661 (0,0,0) 81101...
[1,368,852] 000 | ...53061 (0,0,0) 38773...
[1,371,799] 000 | ...26707 (0,0,0) 75470...
[1,372,357] 000 | ...19502 (0,0,0) 40714...
[1,372,790] 000 | ...60165 (0,0,0) 06233...
[1,373,943] 000 | ...51960 (0,0,0) 98065...
[1,375,102] 000 | ...63618 (0,0,0) 69529...
[1,377,031] 000 | ...94109 (0,0,0) 81580...
[1,377,519] 000 | ...77132 (0,0,0) 20424...
[1,378,395] 000 | ...92452 (0,0,0) 74202...
[1,380,969] 000 | ...82790 (0,0,0) 35776...
[1,381,417] 000 | ...16232 (0,0,0) 60762...
[1,382,083] 000 | ...86737 (0,0,0) 63770...
[1,382,834] 000 | ...87997 (0,0,0) 23435...
[1,383,580] 000 | ...76037 (0,0,0) 65629...
[1,383,629] 000 | ...99682 (0,0,0) 56291...
[1,383,931] 000 | ...32177 (0,0,0) 16077...
[1,384,145] 000 | ...47859 (0,0,0) 00842...
[1,384,697] 000 | ...45184 (0,0,0) 95170...
[1,385,212] 000 | ...88711 (0,0,0) 30908...

--- 1,400 / 3,302 ---

[1,386,497] 000 | ...13581 (0,0,0) 71709...
[1,387,171] 000 | ...36518 (0,0,0) 02584...
[1,390,108] 000 | ...90391 (0,0,0) 52948...
[1,390,346] 000 | ...69254 (0,0,0) 56021...
[1,391,121] 000 | ...23890 (0,0,0) 81931...
[1,391,608] 000 | ...53762 (0,0,0) 48628...
[1,392,191] 000 | ...80981 (0,0,0) 99747...
[1,393,830] 000 | ...53972 (0,0,0) 42957...
[1,395,044] 000 | ...20336 (0,0,0) 57663...
[1,397,449] 000 | ...64313 (0,0,0) 12452...
[1,398,245] 000 | ...00927 (0,0,0) 03687...
[1,400,667] 000 | ...04378 (0,0,0) 59607...
[1,401,755] 000 | ...98360 (0,0,0) 25099...
[1,401,799] 000 | ...43366 (0,0,0) 05505...
[1,403,141] 000 | ...06961 (0,0,0) 74513...
[1,403,497] 000 | ...53390 (0,0,0) 10225...
[1,403,538] 000 | ...96556 (0,0,0) 81540...
[1,403,646] 000 | ...44519 (0,0,0) 31752...
[1,405,428] 000 | ...12195 (0,0,0) 52341...
[1,406,693] 000 | ...79028 (0,0,0) 48593...
[1,407,316] 000 | ...13942 (0,0,0) 94378...
[1,410,643] 000 | ...54520 (0,0,0) 32508...
[1,410,664] 000 | ...95327 (0,0,0) 87990...
[1,412,366] 000 | ...32653 (0,0,0) 92995...
[1,413,643] 000 | ...46424 (0,0,0) 65169...
[1,413,941] 000 | ...86909 (0,0,0) 64839...
[1,415,031] 000 | ...73902 (0,0,0) 77631...
[1,416,076] 000 | ...70506 (0,0,0) 41388...
[1,416,723] 000 | ...38003 (0,0,0) 98034...
[1,418,682] 000 | ...51011 (0,0,0) 39109...
[1,421,890] 000 | ...30250 (0,0,0) 93875...
[1,422,209] 000 | ...08613 (0,0,0) 69696...
[1,423,295] 000 | ...12051 (0,0,0) 35344...
[1,423,558] 000 | ...90565 (0,0,0) 05104...
[1,425,969] 000 | ...06174 (0,0,0) 35308...
[1,426,540] 000 | ...09676 (0,0,0) 19648...
[1,427,139] 000 | ...94643 (0,0,0) 72602...
[1,427,175] 000 | ...77902 (0,0,0) 83004...
[1,427,287] 000 | ...03097 (0,0,0) 07118...
[1,430,497] 000 | ...14906 (0,0,0) 69252...
[1,430,821] 000 | ...43106 (0,0,0) 74377...
[1,432,545] 000 | ...19753 (0,0,0) 69573...
[1,436,725] 000 | ...75469 (0,0,0) 54346...
[1,437,992] 000 | ...80715 (0,0,0) 74471...
[1,438,634] 000 | ...62429 (0,0,0) 07776...
[1,439,344] 000 | ...98104 (0,0,0) 49818...
[1,439,576] 000 | ...97690 (0,0,0) 01161...
[1,439,865] 000 | ...57827 (0,0,0) 02179...
[1,440,442] 000 | ...19881 (0,0,0) 98814...
[1,441,844] 000 | ...30607 (0,0,0) 13233...
[1,443,054] 000 | ...72983 (0,0,0) 36399...
[1,445,017] 000 | ...27217 (0,0,0) 64232...
[1,448,299] 000 | ...71680 (0,0,0) 56234...
[1,449,474] 000 | ...86044 (0,0,0) 69912...
[1,451,077] 000 | ...73001 (0,0,0) 08417...
[1,451,378] 000 | ...43088 (0,0,0) 23722...
[1,452,070] 000 | ...75766 (0,0,0) 97953...
